========================================
Total Params: 71891291
Trainable Params: 71891291
Non-trainable Params: 0
========================================
LOG FORMAT | segmentation_LOSS mIoU pixAcc | depth_LOSS abs_err rel_err | normal_LOSS mean median <11.25 <22.5 <30 | TIME
loss: 5.116543769836426, losses: tensor([3.1521, 0.7866, 1.1778], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.715798020362854, losses: tensor([0.1305, 0.0854, 0.4998], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.28393295407295227, losses: tensor([0.1423, 0.0749, 0.0667], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.3004366159439087, losses: tensor([0.1459, 0.0845, 0.0700], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.6194688081741333, losses: tensor([0.1495, 0.1138, 0.3561], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.25325101613998413, losses: tensor([0.1130, 0.0664, 0.0738], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.3852434754371643, losses: tensor([0.1832, 0.1169, 0.0851], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.3769509792327881, losses: tensor([0.1879, 0.0954, 0.0936], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.24784362316131592, losses: tensor([0.1095, 0.0660, 0.0723], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.2524580955505371, losses: tensor([0.1375, 0.0643, 0.0507], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.48136162757873535, losses: tensor([0.1119, 0.0619, 0.3075], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.5778124332427979, losses: tensor([0.1627, 0.1104, 0.3047], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.28234729170799255, losses: tensor([0.1032, 0.0583, 0.1209], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.31712183356285095, losses: tensor([0.1475, 0.0889, 0.0807], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.4323521554470062, losses: tensor([0.1442, 0.0723, 0.2159], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.26859426498413086, losses: tensor([0.1306, 0.0583, 0.0797], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.30539610981941223, losses: tensor([0.1414, 0.0769, 0.0871], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.2146938443183899, losses: tensor([0.0841, 0.0726, 0.0580], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.4842928349971771, losses: tensor([0.1749, 0.0804, 0.2290], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.3706878423690796, losses: tensor([0.1544, 0.1073, 0.1090], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.3876730501651764, losses: tensor([0.2251, 0.0750, 0.0875], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.49642035365104675, losses: tensor([0.1550, 0.0658, 0.2757], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.23201864957809448, losses: tensor([0.1014, 0.0862, 0.0444], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.31569892168045044, losses: tensor([0.1364, 0.0723, 0.1070], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.30043768882751465, losses: tensor([0.1709, 0.0660, 0.0635], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.35625189542770386, losses: tensor([0.1385, 0.0745, 0.1433], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.6352313756942749, losses: tensor([0.2390, 0.0735, 0.3227], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.39617231488227844, losses: tensor([0.1674, 0.1041, 0.1247], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.7807167172431946, losses: tensor([0.1135, 0.0577, 0.6095], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.5305728316307068, losses: tensor([0.0877, 0.1590, 0.2839], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.3194831907749176, losses: tensor([0.1302, 0.0960, 0.0932], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 1.004019856452942, losses: tensor([0.1001, 0.0922, 0.8117], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.4720558524131775, losses: tensor([0.1135, 0.0678, 0.2908], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.2340460568666458, losses: tensor([0.1120, 0.0754, 0.0467], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.5074235796928406, losses: tensor([0.1576, 0.0903, 0.2595], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.2677258849143982, losses: tensor([0.1267, 0.0758, 0.0652], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.33023887872695923, losses: tensor([0.1580, 0.0834, 0.0889], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.6410359740257263, losses: tensor([0.1200, 0.0690, 0.4520], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.38737916946411133, losses: tensor([0.1667, 0.0837, 0.1370], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.30590593814849854, losses: tensor([0.1276, 0.0824, 0.0959], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.2828808128833771, losses: tensor([0.1043, 0.0872, 0.0914], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.30541688203811646, losses: tensor([0.1350, 0.0917, 0.0787], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.28082460165023804, losses: tensor([0.1319, 0.0793, 0.0696], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.4002320170402527, losses: tensor([0.2175, 0.0971, 0.0856], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.3097912073135376, losses: tensor([0.1994, 0.0651, 0.0453], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.1898556500673294, losses: tensor([0.0941, 0.0508, 0.0450], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.3069218695163727, losses: tensor([0.1456, 0.0620, 0.0993], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.4849128723144531, losses: tensor([0.1879, 0.0715, 0.2255], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.4402357339859009, losses: tensor([0.0824, 0.0738, 0.2840], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.2107096165418625, losses: tensor([0.1115, 0.0545, 0.0446], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.24050843715667725, losses: tensor([0.1044, 0.0659, 0.0702], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.2812129557132721, losses: tensor([0.1135, 0.0677, 0.1000], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.3038761019706726, losses: tensor([0.1106, 0.0737, 0.1196], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.2805942893028259, losses: tensor([0.1025, 0.0685, 0.1096], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.35003089904785156, losses: tensor([0.1415, 0.0685, 0.1400], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.4929869771003723, losses: tensor([0.0863, 0.0797, 0.3270], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.248092919588089, losses: tensor([0.1085, 0.0845, 0.0551], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.6300528049468994, losses: tensor([0.2280, 0.0758, 0.3262], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.49785977602005005, losses: tensor([0.1227, 0.0718, 0.3034], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.21507638692855835, losses: tensor([0.1125, 0.0628, 0.0398], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.6276489496231079, losses: tensor([0.2007, 0.0930, 0.3339], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.32657718658447266, losses: tensor([0.1561, 0.0805, 0.0899], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.3466455638408661, losses: tensor([0.1744, 0.0768, 0.0954], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.39889293909072876, losses: tensor([0.1897, 0.1324, 0.0767], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.830169677734375, losses: tensor([0.1460, 0.0858, 0.5984], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.22506678104400635, losses: tensor([0.1027, 0.0743, 0.0481], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.43388351798057556, losses: tensor([0.1260, 0.0637, 0.2442], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.19991476833820343, losses: tensor([0.0938, 0.0679, 0.0383], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.25942808389663696, losses: tensor([0.1262, 0.0781, 0.0551], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.28668636083602905, losses: tensor([0.1293, 0.0818, 0.0755], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.2955854535102844, losses: tensor([0.1406, 0.0940, 0.0610], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.2820264995098114, losses: tensor([0.1088, 0.0784, 0.0949], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')

Epoch: 0003 | TRAIN: 0.1513 0.4956 0.9597 | 0.0841 0.0841 0.2139 | 0.1720 22.2684 7.2176 0.6063 0.7321 0.7800 | Time: 1254.2205 | TEST: 3.1101 0.1770 0.2094 | 0.6027 0.6027 0.6153 | 0.7411 68.5843 65.2072 0.2533 0.3134 0.3468 | Time: 32.9148
loss: 0.3148171901702881, losses: tensor([0.1316, 0.0849, 0.0983], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.26962125301361084, losses: tensor([0.1246, 0.0684, 0.0767], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.21449023485183716, losses: tensor([0.1017, 0.0613, 0.0515], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.45671403408050537, losses: tensor([0.1139, 0.0701, 0.2728], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.24531620740890503, losses: tensor([0.1073, 0.0837, 0.0543], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.26492148637771606, losses: tensor([0.1030, 0.1010, 0.0609], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.2930964231491089, losses: tensor([0.1521, 0.0878, 0.0532], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.23289301991462708, losses: tensor([0.1037, 0.0715, 0.0577], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.3270927667617798, losses: tensor([0.1081, 0.0662, 0.1528], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.3734428584575653, losses: tensor([0.1873, 0.1091, 0.0770], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.3336150348186493, losses: tensor([0.1499, 0.0832, 0.1005], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.28699159622192383, losses: tensor([0.1187, 0.0772, 0.0911], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.33941203355789185, losses: tensor([0.1840, 0.0738, 0.0816], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.18469804525375366, losses: tensor([0.0816, 0.0613, 0.0417], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.2548709511756897, losses: tensor([0.1301, 0.0660, 0.0588], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.25231078267097473, losses: tensor([0.1160, 0.0728, 0.0634], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.43756526708602905, losses: tensor([0.1662, 0.1238, 0.1476], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.365872323513031, losses: tensor([0.1235, 0.0651, 0.1773], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.2624521255493164, losses: tensor([0.1117, 0.0895, 0.0613], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.435569167137146, losses: tensor([0.0834, 0.0552, 0.2970], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.5594269633293152, losses: tensor([0.1641, 0.0739, 0.3214], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.27185311913490295, losses: tensor([0.1216, 0.0857, 0.0645], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.19108888506889343, losses: tensor([0.0752, 0.0545, 0.0614], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.5147053599357605, losses: tensor([0.1420, 0.0671, 0.3056], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.3172120153903961, losses: tensor([0.1530, 0.0846, 0.0796], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.26099956035614014, losses: tensor([0.1104, 0.0748, 0.0758], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.2813035845756531, losses: tensor([0.1192, 0.0668, 0.0953], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.30588987469673157, losses: tensor([0.1275, 0.0608, 0.1176], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.22862473130226135, losses: tensor([0.1105, 0.0615, 0.0566], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.48229408264160156, losses: tensor([0.1363, 0.0558, 0.2902], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.20433616638183594, losses: tensor([0.0932, 0.0542, 0.0569], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.2607691287994385, losses: tensor([0.1128, 0.0637, 0.0843], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.23969250917434692, losses: tensor([0.1133, 0.0626, 0.0637], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.4832921326160431, losses: tensor([0.0982, 0.0890, 0.2961], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.49465835094451904, losses: tensor([0.0945, 0.0578, 0.3424], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.23917807638645172, losses: tensor([0.1112, 0.0735, 0.0544], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.21560020744800568, losses: tensor([0.0977, 0.0559, 0.0620], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.23591569066047668, losses: tensor([0.1114, 0.0740, 0.0505], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.3239223062992096, losses: tensor([0.1433, 0.1050, 0.0757], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.21922418475151062, losses: tensor([0.1010, 0.0513, 0.0670], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.2436409592628479, losses: tensor([0.1054, 0.0797, 0.0586], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.3039141595363617, losses: tensor([0.1274, 0.0643, 0.1122], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.24546410143375397, losses: tensor([0.1280, 0.0595, 0.0579], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.2810298204421997, losses: tensor([0.1371, 0.0760, 0.0679], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.27598682045936584, losses: tensor([0.1324, 0.0531, 0.0904], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.2880043089389801, losses: tensor([0.1113, 0.0556, 0.1211], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.32030701637268066, losses: tensor([0.1489, 0.0739, 0.0975], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.22132472693920135, losses: tensor([0.1235, 0.0541, 0.0438], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.23694723844528198, losses: tensor([0.1202, 0.0650, 0.0518], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.30598556995391846, losses: tensor([0.0788, 0.0626, 0.1646], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.36267995834350586, losses: tensor([0.1249, 0.0750, 0.1628], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.2129860371351242, losses: tensor([0.1023, 0.0543, 0.0564], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.2597935199737549, losses: tensor([0.1161, 0.0827, 0.0610], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.2995441257953644, losses: tensor([0.1380, 0.0761, 0.0855], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.35079869627952576, losses: tensor([0.1757, 0.0746, 0.1005], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.28799957036972046, losses: tensor([0.1403, 0.0719, 0.0758], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.2223261445760727, losses: tensor([0.1125, 0.0581, 0.0518], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.4478205442428589, losses: tensor([0.1808, 0.0932, 0.1738], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.5369429588317871, losses: tensor([0.0902, 0.0526, 0.3942], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.2649039924144745, losses: tensor([0.1229, 0.0629, 0.0791], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.23471036553382874, losses: tensor([0.1044, 0.0666, 0.0637], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.3711540699005127, losses: tensor([0.1305, 0.0596, 0.1810], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.32005569338798523, losses: tensor([0.1017, 0.0720, 0.1464], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.38927939534187317, losses: tensor([0.1717, 0.1319, 0.0857], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.28643152117729187, losses: tensor([0.1247, 0.0954, 0.0663], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.4078924059867859, losses: tensor([0.0671, 0.0504, 0.2904], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.1718916893005371, losses: tensor([0.0940, 0.0503, 0.0276], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.23362842202186584, losses: tensor([0.1129, 0.0602, 0.0606], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.33056750893592834, losses: tensor([0.1697, 0.0702, 0.0907], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.267142653465271, losses: tensor([0.1076, 0.0791, 0.0805], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.5341746807098389, losses: tensor([0.1974, 0.0985, 0.2382], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.43781253695487976, losses: tensor([0.1269, 0.0956, 0.2153], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.26687222719192505, losses: tensor([0.1324, 0.0669, 0.0676], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.24664297699928284, losses: tensor([0.1231, 0.0767, 0.0468], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.24644050002098083, losses: tensor([0.1196, 0.0630, 0.0639], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.28448715806007385, losses: tensor([0.1280, 0.0712, 0.0853], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.27484530210494995, losses: tensor([0.1316, 0.0646, 0.0787], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.3848962187767029, losses: tensor([0.1123, 0.0791, 0.1934], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.2622072100639343, losses: tensor([0.1198, 0.0733, 0.0691], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.2654333710670471, losses: tensor([0.1012, 0.0972, 0.0670], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.2870196998119354, losses: tensor([0.1334, 0.0867, 0.0670], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.6257169842720032, losses: tensor([0.1175, 0.0688, 0.4393], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.32888585329055786, losses: tensor([0.1613, 0.0714, 0.0962], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.5036365985870361, losses: tensor([0.1185, 0.0669, 0.3183], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.9732860922813416, losses: tensor([0.0996, 0.0817, 0.7920], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.1925601065158844, losses: tensor([0.0759, 0.0604, 0.0563], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.3031731843948364, losses: tensor([0.1447, 0.0668, 0.0917], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.45219993591308594, losses: tensor([0.0738, 0.0547, 0.3237], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.23004458844661713, losses: tensor([0.0998, 0.0716, 0.0587], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.23975233733654022, losses: tensor([0.1214, 0.0630, 0.0553], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.34416404366493225, losses: tensor([0.1530, 0.1107, 0.0805], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
